time /s	I /nA	
144.400	36.543	
144.500	44.598	
144.600	39.112	
144.700	45.021	
144.800	48.017	
144.900	55.880	
145.000	45.735	
145.100	52.029	
145.200	55.532	
145.300	34.961	
145.400	49.662	
145.500	46.535	
145.600	44.813	
145.700	31.572	
145.800	29.476	
145.900	52.968	
146.000	52.103	
146.100	50.993	
146.200	45.876	
146.300	42.528	
146.400	41.254	
146.500	47.947	
146.600	40.422	
146.700	42.837	
146.800	36.598	
146.900	62.342	
147.000	60.529	
147.100	28.718	
147.200	42.158	
147.300	47.061	
147.400	32.553	
147.500	47.930	
147.600	42.850	
147.700	48.608	
147.800	38.368	
147.900	51.228	
148.000	42.962	
148.100	41.423	
148.200	52.721	
148.300	49.091	
148.400	64.601	
148.500	32.159	
148.600	40.208	
148.700	47.321	
148.800	26.207	
148.900	51.240	
149.000	48.252	
149.100	43.574	
149.200	47.958	
149.300	47.375	
149.400	47.494	
149.500	34.627	
149.600	28.386	
149.700	46.490	
149.800	48.490	
149.900	42.509	
150.000	43.614	
150.100	37.843	
150.200	47.834	
150.300	39.564	
150.400	53.610	
150.500	38.425	
150.600	45.920	
150.700	47.187	
150.800	24.582	
150.900	53.117	
151.000	53.315	
151.100	49.773	
151.200	32.116	
151.300	40.773	
151.400	56.706	
151.500	47.851	
151.600	47.661	
151.700	37.918	
151.800	41.502	
151.900	37.661	
152.000	64.292	
152.100	36.308	
152.200	44.650	
152.300	49.129	
152.400	53.062	
152.500	53.804	
152.600	46.575	
152.700	36.722	
152.800	48.478	
152.900	49.144	
153.000	34.887	
153.100	51.010	
153.200	41.952	
153.300	53.457	
153.400	50.154	
153.500	47.764	
153.600	54.061	
153.700	46.576	
153.800	43.146	
153.900	49.310	
154.000	45.822	
154.100	29.116	
154.200	39.792	
154.300	61.437	
154.400	47.237	
154.500	40.971	
154.600	45.681	
154.700	40.781	
154.800	35.706	
